Image,Box IoU,Box Dice,Box Precision,Box Recall,Box Latency (ms),1-Click IoU,1-Click Dice,1-Click Precision,1-Click Recall,1-Click Latency (ms)
0006R0_f02280.png,95.78168226700595,97.84539713616255,97.3458960914283,98.35005069635423,357.75196499980666,0.01089352003146177,0.021784666945866005,99.9999961538463,0.01089352003146177,361.1921510000684
0006R0_f02490.png,96.96845590380724,98.4608986843694,99.56090845871095,97.38493044478962,358.72912299987547,96.97243677465934,98.4629508194569,99.42745143004963,97.51698279813516,361.21721800009254
0006R0_f02520.png,0.05712118812043872,0.11417715689229842,0.05808618232199228,3.3240223454402176,360.5656350000572,47.169811308562984,64.10256409130618,86.32923363939014,50.97765361704535,362.04692199999045
0006R0_f02850.png,82.75571768166749,90.56429941723114,98.64525838791683,83.70706782802908,357.277737000004,55.44568441087079,71.33769537701401,99.16624555352041,55.70536473804919,361.3596210000196
0006R0_f02880.png,3.793337086889877,7.309403846827492,3.807489499452547,91.07572458573998,358.26584100004766,0.9736216459896273,1.928467316747565,45.2631576565097,0.9852216747639796,361.4204900000004
0006R0_f03090.png,86.15375520890164,92.56193098250417,89.58539508811761,95.74305947828996,358.2705989999795,72.3331035908582,83.94568667733931,73.08907968970848,98.59021691937703,361.33193099999517
0006R0_f03120.png,65.93652147748521,79.47198228622827,66.12209384248969,99.57616572652384,368.93774400004986,77.50682333968739,87.32827491523051,78.28092900125189,98.74020935437566,372.38861800005907
0006R0_f03150.png,1.8896728987185683,3.7092530478470778,2.245906583506446,10.64536210807578,367.68486599976313,32.32341836190433,48.8551743327849,99.53917049985542,32.371861381283075,369.29427600034614
0006R0_f03180.png,75.8502367417895,86.26685769341846,99.9735160492739,75.8654807420828,366.04148900005384,32.63800140148906,49.213650773725625,99.9968423363542,32.638337782098596,367.4772760000451
0006R0_f03690.png,62.81198804746979,77.158922755929,70.08602150160827,85.81961816419884,364.53862799999115,0.09778357235346911,0.1953760989778329,9.090909035812672,0.09874917708368998,366.8921559997216
0006R0_f03720.png,67.99744490035152,80.95057033835786,88.73606334388495,74.42104342616263,361.84594599990305,5.196727019046246,9.880016548623912,92.99065406076222,5.217163330838314,365.3833260000283
0006R0_f03750.png,48.683220463186046,65.48582995650139,52.15829973967326,87.96193300111705,362.05716299991764,3.513643666919391,6.78875468479383,3.5181404822582514,96.48992706754542,364.8162439999396
0006R0_f03780.png,15.26084954771715,26.480543233197796,17.089981547349126,58.7774148335252,359.7143090000827,4.577787001987821,8.754797999121566,4.5997004625549796,90.57396172743127,364.27424300018174
0016E5_00420.png,76.11884436455917,86.44031777428212,79.01188645804187,95.41049059145172,361.2206189995959,0.34735738882719613,0.6923099877583251,99.99999971264369,0.34735738882719613,363.57226600011927
0016E5_00450.png,63.58644725342854,77.74048317697157,69.16845493521001,88.73772597894882,360.2009740002359,14.037506474406344,24.619104553214356,97.25579185723491,14.093328438912136,363.02352999973664
0016E5_00780.png,20.28515878058302,33.72844827446417,21.835256237089602,74.0760968370515,359.5614509999905,22.64377682014699,36.92609182013912,79.89097511817627,24.01237938758194,363.33677699985856
0016E5_00810.png,8.965725958313858,16.456047770000275,11.197203060455712,31.029065192189297,359.33697500013295,1.4126264386630079,2.7858985380235683,2.073998207390347,4.241948152856258,362.6087689999622
0016E5_01020.png,35.34406236597028,52.228463883993605,36.86795490994895,89.5297682970447,359.2210779997913,1.4963413630890265,2.948562170799977,2.517114998788665,3.5585101179432486,361.7663170002743
0016E5_01050.png,82.45212675119029,90.38220405468897,84.81652574873037,96.72962225678631,358.7462810000943,1.516653449492798,2.9879894538631,84.53038627331279,1.5208747513398733,362.0841379997728
0016E5_01080.png,74.34692725533792,85.2861916475923,98.09075127743844,75.43859647684236,357.8483189999133,74.58396367727231,85.44194106526841,98.89669004541206,75.20976352494093,361.6200659998867
0016E5_01110.png,92.7151787071073,96.21990268656299,99.52684101002005,93.12565402132128,359.07315999975253,34.58289759194088,51.39270770762745,99.81425583937444,34.60516783107098,362.30859899978896
0016E5_01620.png,91.45111932185789,95.53469276731144,94.30161380016169,96.80044622991089,358.8750969997818,57.94805126204054,73.37608890900843,96.9826491269675,59.01197564509205,361.6074640003717
